0_0,1.6350262933144556e-17,1.6350262933144556e-17,-2.0437828666430694e-18
1_0,-0.004199913809696124,0.17768829803866706,0.05227115996355111
2_0,-0.010433400849447811,0.2942548823004399,0.07375438836317422
3_0,-0.01613986870370465,0.061368426620965096,0.022719329664044784
4_0,-0.020098813707713485,-0.06809803177837861,-0.007561576838209359
5_0,-0.016806130799334813,-0.14079412942645317,-0.03077597948216153
6_0,-0.0028004942956172895,0.02791775465771506,0.016128232239805373
7_0,-0.0012003408609769397,0.2498280212425672,0.06469497243121929
8_0,-0.012673909381659474,-0.010157949784375174,0.0021189588805902867
9_0,-0.004130268315873278,-0.13049040285771724,-0.02877907061057202
10_0,0.013972511587639803,0.16708535801822957,0.05587627745348627
11_0,0.01625713846513366,0.2563199500141981,0.0748542788619159
12_0,0.004850298010263537,0.027689797126232336,0.02455653219448178
13_0,0.0016250808536724917,-0.10961709027891976,-0.0075220650511871765
14_0,0.0167716442687547,0.03155720193145578,0.03457444693363872
15_0,0.017105557822272372,0.09764617034743188,0.028073155787503752
16_0,0.015384365851324215,0.1125583884943434,0.009387194999515626
17_0,0.012241256024756206,0.11009603393428598,-0.002382642619484302
18_0,0.005057619730383889,0.10710704059526925,-0.02096448131882957
19_0,0.008629798792566042,0.10861011446749778,-0.04394500611854995
20_0,0.06912082405765534,0.0912931297054387,-0.021037502580748227
21_0,0.1233724225038806,0.08675861460178594,-0.009874199434704536
22_0,0.1973954705408553,0.0780283733430135,-0.0006173892553793149
23_0,0.27040549467156777,0.07606761681551817,0.007496545540008231
24_0,0.3260498957958849,0.08376405194845667,0.01377250112596073
25_0,0.22627457902195688,0.08955606147765938,-0.007253325620839303
26_0,0.13965021465290633,0.08568532950103526,-0.02042884014921037
27_0,0.042498622491033325,0.08436080400242957,-0.03201504665803572
28_0,-0.05350430119785837,0.08995028281881441,-0.039261683816147995
29_0,-0.1462940187551881,0.09826333405448982,-0.04540532493864776
30_0,-0.22065770064744689,0.11191880095088513,-0.04906109806075673
31_0,-0.2646454852017089,0.11590358736158964,-0.05306784063809979
